anno	mese	provincia	comune	giorno_settimana	ora	organo_di_rilevazione	organo_coordinatore	localizzazione_incidente	denominazione_della_strada	progressivo_chilometrico	tronco_di_strada_o_autostrada	tipo_di_strada	pavimentazione	intersezione_o_non_interse1	fondo_stradale	segnaletica	condizioni_meteorologiche	natura_incidente	tipo_veicolo_a	tipo_veicoli__b_	tipo_veicolo__c_	cilindrata__veicolo__a_	cilindrata__veicolo__b_	cilindrata__veicolo__c_	peso_totale_a_pieno_carico2	peso_totale_a_pieno_carico3	peso_totale_a_pieno_carico4	veicolo__a____circostanze_5	veicolo__a____circostanze_6	veicolo__b____circostanze_7	veicolo__b____circostanze_8	immatricolazione_veicolo__a_	immatricolazione_veicolo__b_	immatricolazione_veicolo__c_	veicolo__a___et__conducente	veicolo__a___sesso_conducente	veicolo__a___esito_conducente	veicolo__a___patente_condu9	veicolo__a___anno_rilascio10	veicolo__a___passeggeri_an11	veicolo__a___et__passegger12	veicolo__a___sesso_passegg13	veicolo__a___esito_passegg14	veicolo__a___et__passegger15	veicolo__a___sesso_passegg16	veicolo__a___esito_passegg17	veicolo__a___et__passegger18	veicolo__a___sesso_passegg19	veicolo__a___esito_passegg20	veicolo__a___et__passegger21	veicolo__a___sesso_passegg22	veicolo__a___altri_passegg23	veicolo__a___altri_passegg24	veicolo__a___altri_passegg25	veicolo__a___altri_passegg26	veicolo__b___et__conducente	veicolo__b___sesso_conducente	veicolo__b___esito_conducente	veicolo__b___patente_condu27	veicolo__b___anno_rilascio28	veicolo__b___passeggeri_an29	veicolo__b___et__passegger30	veicolo__b___sesso_passegg31	veicolo__b___esito_passegg32	veicolo__b___et__passegger33	veicolo__b___sesso_passegg34	veicolo__b___esito_passegg35	veicolo__b___et__passegger36	veicolo__b___sesso_passegg37	veicolo__b___esito_passegg38	veicolo__b___et__passegger39	veicolo__b___sesso_passegg40	veicolo__b___altri_passegg41	veicolo__b___altri_passegg42	veicolo__b___altri_passegg43	veicolo__b___altri_passegg44	veicolo__c___et__conducente	veicolo__c___sesso_conducente	veicolo__c___esito_conducente	veicolo__c___patente_condu45	veicolo__c___anno_rilascio46	veicolo__c___passeggeri_an47	veicolo__c___et__passegger48	veicolo__c___sesso_passegg49	veicolo__c___esito_passegg50	veicolo__c___et__passegger51	veicolo__c___sesso_passegg52	veicolo__c___esito_passegg53	veicolo__c___et__passegger54	veicolo__c___sesso_passegg55	veicolo__c___esito_passegg56	veicolo__c___et__passegger57	veicolo__c___sesso_passegg58	veicolo__c___altri_passegg59	veicolo__c___altri_passegg60	veicolo__c___altri_passegg61	veicolo__c___altri_passegg62	pedone_morto_1__sesso	pedone_morto_1__et_	pedone_ferito_1__sesso	pedone_ferito_1__et_	pedone_morto_2__sesso	pedone_morto_2__et_	pedone_ferito_2__sesso	pedone_ferito_2__et_	pedone_morto_3__sesso	pedone_morto_3__et_	pedone_ferito_3__sesso	pedone_ferito_3__et_	pedone_morto_4__sesso	pedone_morto_4__et_	pedone_ferito_4__sesso	pedone_ferito_4__et_	altri_veicoli_coinvolti	morti_maschi_coinvolti_su_63	morti_femmine_coinvolti_su64	feriti_maschi_coinvolti_su65	feriti_femmine_coinvolti_s66	morti_entro_24_ore	morti_entro_30_giorni	feriti	numero	peso
10	11	064	006	2	23	2	2	1	   	000	12	2	1	07	1	2	1	04	01	01	  	1248 	1248 	     	    	    	    	20	  	21	  	09	98	  	08	1	1	2	08	2	07	4	 	  	 	 	  	 	 	  	 	  	  	  	  	13	2	1	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089418	  1.000000000
10	11	064	008	7	19	2	2	1	   	000	12	2	1	07	2	2	3	05	01	  	  	0770 	     	     	    	    	    	40	  	55	  	89	  	  	09	1	1	2	10	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	4	12	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089422	  5.055555556
10	11	064	030	4	08	2	2	6	754	008	12	2	1	08	2	2	3	03	01	01	  	     	     	     	    	    	    	21	  	20	  	  	  	  	07	2	2	2	10	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	2	1	2	89	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089424	  5.055555556
10	11	064	109	1	11	2	2	5	400	000	12	2	1	08	2	2	3	08	01	  	  	1900 	     	     	    	    	    	61	  	60	  	07	  	  	08	1	2	2	99	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089428	  5.055555556
10	12	064	008	4	15	2	2	2	251	000	12	2	1	01	1	4	7	04	01	01	  	1685 	2926 	     	    	    	    	03	  	01	  	98	03	  	08	1	1	4	01	2	08	4	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	2	89	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089430	  5.055555556
10	12	064	065	2	09	2	2	3	007	000	03	2	1	07	1	1	1	06	01	08	  	1400 	2800 	     	    	    	    	61	  	61	  	96	99	  	10	2	1	2	84	2	06	4	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	2	00	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089439	  5.055555556
10	06	064	005	6	10	4	4	1	   	000	12	2	1	10	1	4	1	03	01	01	  	1300 	1900 	     	    	    	    	20	  	35	  	03	02	  	07	2	2	2	01	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	5	87	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089450	  5.121951220
10	07	064	007	3	09	4	4	1	   	000	12	2	1	08	1	1	1	08	14	  	  	     	     	     	    	    	    	61	  	65	  	  	  	  	11	1	2	7	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089451	  1.000000000
10	09	064	029	4	19	4	4	4	000	000	12	2	1	01	1	1	7	02	01	01	  	2080 	1242 	     	    	    	    	01	  	04	  	08	97	  	10	2	2	2	73	2	08	4	 	  	 	 	  	 	 	  	 	  	  	  	  	06	1	1	2	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	089452	  1.000000000
10	05	064	057	5	10	4	4	1	   	000	12	2	1	01	1	4	1	05	08	  	  	     	     	     	    	    	    	49	  	53	  	  	  	  	11	1	1	2	84	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	3	12	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089454	  5.121951220
10	08	064	038	4	17	4	4	1	   	000	12	2	1	01	1	2	1	02	16	01	  	0459 	1248 	     	    	    	    	02	  	02	  	06	09	  	08	1	2	2	07	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	13	2	1	2	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089462	  5.121951220
10	05	064	005	6	17	4	4	8	   	000	12	1	1	10	2	1	3	01	01	01	  	0900 	1100 	     	    	    	    	20	  	23	  	85	99	  	08	2	2	2	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	07	1	2	2	04	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	089463	  1.000000000
10	06	064	101	3	10	4	4	1	   	000	12	1	1	07	1	4	1	04	01	01	  	1610 	1840 	     	    	    	    	22	  	22	  	01	91	  	09	1	1	2	75	2	07	4	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	6	00	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089466	  5.121951220
10	07	064	005	6	20	4	4	1	   	000	12	2	1	10	1	4	1	05	01	  	  	1100 	     	     	    	    	    	41	  	55	  	10	  	  	05	2	1	1	10	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	3	04	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089472	  5.121951220
10	08	064	005	6	13	4	4	1	   	000	12	2	1	03	1	4	1	02	01	01	  	1242 	2967 	     	    	    	    	01	  	05	  	97	10	  	09	2	2	2	87	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	2	2	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	089474	  1.000000000
10	09	064	038	1	09	4	4	1	   	000	12	1	1	01	1	1	1	05	01	  	  	2151 	     	     	    	    	    	45	  	50	  	99	  	  	11	1	1	2	76	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	4	09	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089477	  5.121951220
10	04	064	008	6	13	4	4	1	   	000	12	2	1	07	1	4	1	02	16	01	  	     	     	     	    	    	    	20	  	35	  	06	05	  	09	1	2	4	79	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	1	2	97	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089483	  5.121951220
10	04	064	008	3	14	4	4	1	   	000	12	2	1	01	1	2	1	04	01	20	  	1396 	     	     	    	    	    	01	  	02	  	97	  	  	08	1	2	2	97	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089484	  1.000000000
10	04	064	008	4	10	4	4	1	   	000	12	2	1	03	1	4	1	05	01	  	  	     	     	     	    	    	    	45	  	55	  	04	  	  	08	1	1	2	00	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	4	12	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089485	  1.000000000
10	04	064	008	5	15	4	4	1	   	000	12	2	1	05	1	1	1	02	08	01	  	     	     	     	    	    	    	01	  	06	  	09	05	  	11	1	2	2	73	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	1	2	83	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089486	  1.000000000
10	04	064	008	4	14	4	4	1	   	000	12	2	1	07	1	2	1	04	01	06	  	     	     	     	    	    	    	20	  	22	  	08	04	  	07	1	2	2	03	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	1	4	88	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089490	  5.121951220
10	04	064	006	5	17	4	4	1	   	000	12	2	1	08	2	4	3	02	01	01	  	     	     	     	    	    	    	25	  	25	  	  	01	  	07	1	1	 	  	2	07	4	 	  	 	 	  	 	 	  	 	  	  	  	  	10	1	1	2	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089495	  1.000000000
10	09	064	006	1	20	4	4	1	   	000	12	2	1	01	1	4	1	06	01	08	  	     	     	     	    	    	    	60	  	62	  	01	07	  	08	1	2	2	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	1	2	97	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089499	  1.000000000
10	01	064	005	2	19	4	4	6	090	019	12	2	1	03	2	4	1	02	01	01	  	1422 	1700 	     	    	    	    	01	  	04	  	06	01	  	06	1	2	2	07	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	2	2	04	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	089506	  5.121951220
10	02	064	005	3	17	4	4	6	090	017	12	2	1	10	3	4	3	03	01	01	  	1300 	1500 	     	    	    	    	20	  	36	  	07	99	  	08	2	2	2	95	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	06	1	2	2	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	089508	  5.121951220
10	02	064	038	4	09	4	4	3	090	011	12	2	1	01	1	4	1	02	01	01	  	1324 	1995 	     	    	    	    	02	  	02	  	00	05	  	09	1	1	2	01	2	09	4	2	08	4	 	  	 	 	  	 	  	  	  	  	11	1	1	2	04	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	089512	  5.121951220
10	04	064	083	1	15	4	4	5	168	000	12	2	1	01	1	4	1	02	01	01	  	1360 	1750 	     	    	    	    	01	  	04	  	04	98	  	08	2	2	2	07	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	2	88	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089522	  5.121951220
10	02	064	008	1	17	4	4	2	088	000	12	2	1	08	2	2	3	02	08	01	  	     	     	     	    	    	    	23	  	20	  	95	06	  	12	1	2	2	03	2	11	3	2	10	3	 	  	 	 	  	 	  	  	  	  	08	1	1	3	02	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	03	089524	  5.121951220
10	02	064	008	5	22	4	4	1	   	000	12	2	1	01	2	4	5	02	01	01	  	1086 	1242 	     	    	    	    	11	  	17	  	06	99	  	09	2	2	2	83	2	06	3	2	06	4	 	  	 	 	  	 	  	  	  	  	07	1	1	2	03	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	03	089527	  5.121951220
10	03	064	008	1	11	4	4	1	   	000	12	1	1	07	1	4	1	04	01	01	  	     	     	     	    	    	    	20	  	22	  	07	06	  	09	1	2	2	03	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	2	06	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089528	  1.000000000
10	03	064	029	2	11	4	4	1	   	000	12	2	1	07	4	1	5	10	01	  	  	1598 	     	     	    	    	    	71	  	71	  	00	  	  	08	1	1	2	04	2	08	4	2	08	3	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	089530	  1.000000000
10	04	064	029	4	12	4	4	5	088	028	12	3	1	08	1	3	1	02	14	01	  	     	0999 	     	    	    	    	39	  	20	  	  	98	  	05	1	2	9	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	2	1	2	96	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089533	  5.121951220
10	03	064	005	2	17	4	4	4	000	001	12	2	1	07	2	2	3	01	08	01	  	2446 	2461 	     	    	    	    	23	  	20	  	08	93	  	09	1	2	2	03	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	06	1	1	2	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089534	  1.000000000
10	04	064	005	1	09	4	4	4	000	000	12	2	1	07	2	1	7	04	04	01	  	2000 	1300 	     	    	    	    	20	  	22	  	06	08	  	07	1	2	2	08	2	08	3	 	  	 	 	  	 	 	  	 	  	  	  	  	09	2	1	2	85	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	089535	  5.121951220
10	04	064	005	2	11	4	4	4	000	000	12	2	1	10	1	1	1	08	01	  	  	1000 	     	     	    	    	    	  	  	65	  	93	  	  	12	1	2	2	  	1	11	4	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	01	01	089536	  1.000000000
10	04	064	008	2	13	4	4	1	   	000	12	2	1	02	1	4	7	02	01	01	  	     	     	     	    	    	    	01	  	04	  	05	99	  	09	1	1	2	  	2	09	4	2	10	4	2	05	4	 	  	 	  	  	  	  	08	1	1	2	05	2	08	4	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	04	089537	  1.000000000
10	04	064	008	5	19	4	4	1	   	000	12	1	1	07	1	4	1	06	01	16	  	     	     	     	    	    	    	61	  	61	  	01	09	  	08	1	1	2	90	 	  	 	2	04	4	 	  	 	 	  	 	  	  	  	  	09	1	2	2	87	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	089539	  1.000000000
10	05	064	008	4	17	4	4	1	   	000	12	2	1	01	1	2	7	02	01	01	  	     	     	     	    	    	    	04	  	11	  	01	01	  	12	1	2	2	  	2	12	3	2	01	3	 	  	 	 	  	 	  	  	  	  	07	2	2	2	02	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	04	089541	  1.000000000
10	05	064	008	4	19	4	4	1	   	000	12	2	1	01	1	2	7	02	15	01	  	     	     	     	    	    	    	01	  	05	  	00	08	  	05	2	2	0	07	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	07	1	1	2	01	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089544	  1.000000000
10	04	064	006	4	19	4	4	1	   	000	12	2	1	07	1	1	1	02	01	01	  	     	     	     	    	    	    	23	  	34	  	94	05	  	05	1	2	2	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	05	1	1	2	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089551	  1.000000000
10	04	064	006	3	11	4	4	1	   	000	12	2	1	03	1	2	1	02	01	01	  	     	     	     	    	    	    	06	  	06	  	05	01	  	08	2	2	2	89	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	12	1	2	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	089553	  1.000000000
10	01	064	101	3	11	4	4	1	   	000	12	1	1	07	2	4	3	02	01	01	  	3000 	1810 	     	    	    	    	23	  	23	  	07	05	  	10	1	1	2	04	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	2	1	2	96	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	3	12	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089555	  5.121951220
10	04	064	108	2	16	4	4	3	007	000	12	2	1	08	2	1	3	03	01	11	  	1997 	5880 	     	    	    	    	20	  	35	  	00	07	  	08	2	2	2	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	3	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089556	  5.121951220
10	01	064	008	7	15	4	4	1	   	000	12	2	1	01	1	4	1	02	01	01	  	     	     	     	    	    	    	11	  	05	  	03	05	  	08	2	2	2	97	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	2	2	2	81	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	089558	  5.121951220
10	01	064	008	1	18	4	4	1	   	000	12	2	1	01	2	4	3	02	01	01	  	     	     	     	    	    	    	02	  	11	  	01	00	  	10	2	2	2	02	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	05	1	2	2	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	089559	  1.000000000
10	01	064	008	2	10	4	4	2	088	000	12	2	1	08	2	4	3	02	01	08	  	     	     	     	    	    	    	23	  	22	  	00	95	  	10	1	2	2	01	2	10	4	 	  	 	 	  	 	 	  	 	  	  	  	  	06	1	1	2	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	089560	  1.000000000
10	02	064	008	4	18	4	4	1	   	000	12	2	1	07	1	4	1	03	16	01	  	0125 	2148 	     	    	    	    	23	  	22	  	07	05	  	05	1	2	1	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	07	1	1	2	03	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089565	  1.000000000
10	02	064	008	6	09	4	4	1	   	000	12	2	1	07	2	4	3	10	01	  	  	     	     	     	    	    	    	70	  	70	  	90	  	  	08	2	2	2	07	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	089566	  1.000000000
